Title	Alternate Title	Translated Title	Interviewee	Interviewer	Transcriber	Summary	Note	Subject	Genre	Coverage Temporal	Interview Location	Publisher	Publication Date	Publication Place	Interview Date	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Donor	Sponsor	Provenance	Editor	Attention	Rights	Copyright	Availability	Object ID	Digital ID	Full Text	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 11																																	-lD-A ALG-ll-A  CONCHITA FERNANDEZ.- Yo tendría que ver, porque la  Juventud Ortodoxa se fund6 en julio. Parejo con la Juventud  Ortodoxo se fund6 el primer comité de la juventud en San  Juan y Martínez, en Pinar del Río, que los compañros que 10  fundaron viven todavía.  / 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/278	278	279.pdfpage	/chc0189/image/279.pdfpage
Page 12																																	-11- MR-ll ·A  Debe haber sido a fines de 1947, pero tendría quiz~s que  hacer un poquito de memoria de 10 que es el día, pero no,  fue en ese mismo año.  TAD SZULC.- Septiembre, octubre, por ahí.  CONCHITA FERNJI.NDEZ.- Sí, él enseguida se incorporó  a la juventud ortodoxa, en el año 1947, qu~ después en  1948 es que se postula Chib~s para presidente, y Fidel ¡I  estuvo al lado de él todo el tiempo. ~  TAD SZULC.- ¿Usted recuerda el día, la primera vez  cuando Fidel llegó al despacho de Chib~s, usted estaba  físicamente allí?  CONCHITA FERNANDEZ.- Sí, estaba cómo no, físicamen-te,  y después en las oficinas del Partido, ahí en 10 que  era en la torre, donde Chib~s pr~cticamente tenía ,su  oficina.  TAD SZ~LC.- ¿Qué memorias tiene usted del encuentro,  cuando él entra ahí qué pasa?  CONCHITA FERNANDEZ.- Me impresionó mucho en todo  sentido. Yo sabía que era el estudiante, el compañero  que había estado luchando en la universidad cuando llegó  con 4 ó 5 compañeros más de la juventud ortodoxa, que  eran los dirigentes, los que habían formado la sección  esta de 10 que era la juventud ortodoxa y él llegó como  j  ~no m~~ que estaba incorporado a esa lucha. Pero claro,  . lmpreSlonaba mucho, porque dondequiera que él llegaba,  toda la vida, no es de ahora, era algo, por el r~- l  mo que tenía.  TAD SZULC"- Ya entonces usted 10 sentía alto.  CONCHITA FERNANDEZ.- Sí, se sentía que alguien había  llegado allí, aunque estuviera de espaldas. 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/279	279	280.pdfpage	/chc0189/image/280.pdfpage
Page 13																																	/  ..  i  -12- MR-ll-A  TAD SZULC.- Aunque era un muchacho de.2l años.  CONCHITA FERNANDEZ.- Además, ya proyectaba, yo se  lo decía a Edy: "este hombre va a ser algo muy grande,  este hombre va a llegar muy lejos. Edy lo admiraba mu-cho.  TAD SZULC.- Este encuentro al cual usted se refie-re,  a la visita de Fidel a la oficina, ¿es esa la primera  vez que Chibás 10 ve o 10 conocía de antes?  CONCHITA FERNANDEZ.- Me imagino que Edy tenía que ha-berlo  conocido, pero personalmente creo que es la primera  vez, que él llega con el grupo de j6venes ese: "Vé:.mos a  fundar la juventud ortodoxa"; porque ningún joven hacía  nada sin cons~ltarle a Edy,que era el presidente del Par-tido.  TAD SZULC. - Entonces, Fidel entra y te dice: "Buenos  días". 11 Adel an te, compañero s." Expl ica e sa parte.  CONCHITA FERNANDEZ.- Sí, sí, lleg6~ y la que abre la  puerta soy yo, l6gicamente, porque estaba sola con Edy,  Alejandro su chofer estaba en otro piso. Alejandro, tú  10 conoces de Relaciones Exteriores, el chofer de Roberto  Mele~des, ese era el chofer de Edy. Entonces, la que  abre la puerta soy yo, entonces llegaron 4 6 5 compañeros  y entre ellos venía Fidel. "¿Edy está aquí, verdad? "  --- - -  Digo: sí, c6mo no. Dice: "bueno, él no s ci t6, que quer ía-mos  verlo para hablar sobre la formaci6n de la juventud,  c6mo vamos a trabajar" .  ------. - ¿El quehab16 fue Fidel?  CONCHITA FERNANDEZ.- Uno de los que hab16 fue Fidel,  pero hab16 Orlando Castro, que. se fue, que era dirigente,  y Juan Manuel Márquez, que era de Marianao, de la juven- -  tud ortodoxa de Marianao.  /  I )  -../ 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/280	280	281.pdfpage	/chc0189/image/281.pdfpage
Page 14																																	-13- t&gt;m,..ll-A  TAD SZULC.- ¿Pidel era muy formal entonces, o sea,  me refiero a su apariencia, siempre de cuello y corbata  y de saco, eso es cierto?  CONCHITA PERNANDEZ.- Bueno, hay muchas fotos de Pid~  con saco y corbata, con una corbata muy ancha, cruzada de l  rayas y su saco.  Sí, él habitualmente se vestía así, pero otras veces  también se vestía con su guayabera, porque entonces no se  usaba tanto la camisa esta, sino la guayabera o el traje.  Pero él si vestía bastante de traje, porque él ejerció  como abogado, que tenía su bufete en~adi-l-l-O--N-O--. -5-0-~  =,  siempre estaba con saco.  TAD SZULC.- Pero entonces  cuando usted 10 conoció.  CONCHITA PERNANDEZ.- Sí, no, cuando yo 10 conocí, to-davía.  TAD SZULC.- ¿Era fuera de 10 común, diría usted, que  una persona tan joven anduviera de cuello y corbata, con  saco, o era normal : en aquella generación?  CONCI-IITA FERNANDEZ. - Bueno, en aquel momento en aquella  generación era y no era común, algunos compañeros que te-nían,  pero normalmente andaban de guayabera o de camisita,  pero Pidel 10 usaba fundamentalmente cuando iba a algún jJ  lugar, cuando iba al bufete, cuando estaba trabajando en  el bufete.  Por ejemplo, cuando el mismo  La Demajagua) tú ves en la foto que est~ Fidel con saco,  ./  cuello y corbata. Sin embargo, cuando sale de la prisión \1  de} príncipe, él está con saco, pero creo que no está  con corbata, o está en guayabera, porque cuando llegó a - la casa dd Lidia su hermana, recuerdo que se cambió y se -------- puso una guayabera, porque yo estaba esperándolo allí. V  ~----------------, 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/281	281	282.pdfpage	/chc0189/image/282.pdfpage
Page 15																																	-14 - MR-ll-A  Fui a la terminal y me dij o: ''Vete para la casa de Lidia/v"  ahí en -23'; Y ahí se puso una guayabera. TAD SZULC.- En él siempre hay un poco de fa rmal i smo ,  ¿no?, también es el trato que él tiene con la gente, ¿no?,  es un poco de vestirse bien aunque sea  CONCHITA FERNP~DEZ.- ¿Usted dice en esta etapa o ante-riormente?  TAD SZULC.- En todo ese tiempo ...  CONCHITA FERNANDEZ.- ¿Su presencia dice usted?  TAD SZL'LC.- Sí.  COCHITA FERNANDEZ.- Sí, siempre fue una presencia agra-dable  y,además, bien arreglado, no era una gente que se  vestía comoquiera. Por ejemplo, él criticaba mucho a los  muchachos, cuando triunfó la Revolución, que se pusieran  1 a s b o t a s ,y que n o s e ce r r aran 1 a s b o t a s . N o, no, él - siempre ...  TAD SZULC.- Entonces, hasta ahí, él sale y qué le  dice Chibás de Fidel ...  CONCHITA FERNl'JlDEZ. - En real idad, de aquel momento, que  yo recuerde ... ,pcirque tenía que estar atendiendo ~l  teléfono, estaba a lo mejor escribiendo a máquina, estaba  sola, porque era un salón más chico que este donde él  tenía lo que era su oficina y al lado su cuarto de dormir.  El habla en conjunto con los muchachos y ya empiezan)  ahí a tratar con Edy la formación ya de la juventud orto- I  doxa y atraer a todos los jóvenes, prácticamente lo que  era la juventud auténtica. O sea, el desprendimiento del  Partido Auténtico, a donde pertenecía Edy, cuando se se-para  de Grau y funda el Partido Ortodoxo, casi toda la  sección juvenil del Partido Auténtico, que dirigía Luis  Orlando Rodríguez, que está vivo todavía, una gente muy  buena, tuvo también mucho contacto con Edy, con Fidel, 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/282	282	283.pdfpage	/chc0189/image/283.pdfpage
Page 16																																	-15- )..0 MR-ll-A  fue a la Sierra, fundó Radio Rebelde, estuvo en Venezuela,  está vivo y muy claro. También fundó el periódico "La Calle"  que tanto servicio le prestó a Fidel, eso sí usted lo debe  saber. Todos esos jóvenes procedían de la juventud autén-tica  y venían a incorporarse a la juventud ortodoxa.  TAD SZULC.-¿Entonces ya Fidel había sobresalido de  allí, del principal de la juventud ortodoxa, si no de nombre,  de hecho?  CONCHITA FERNANDEZ.- En aquel momento él es uno más  en aquel grupo de jóvenes que viene del autenticismo hacia  acá y algunos que venían de la universidad, después pos-teriormente  sí fue ganándose eso, por su participación,  porque él se orientaba mucho con Edy, ya después se va  destacando como una figura dentro de la juventud ortodoxa,  al extremo de que cuando muere Chibás, nosotros queremos  elegirlo a él secretario de la juventud, pero dice:"no,  no, déjenme en las filas de la juventud, pero como secre­tario  nd~ porque tefiía más campo para poder desarrollar  sus actividades, hasta que después va de candidato a  representante por el Partido Ortodoxo conmigo, en 1952.  TAD SZULC.-¿Después de esta primera vez que usted  conoce a Fidel, de ahí en lo adelante lo veía con bastante  frecuencia, qué recuerdos tiene usted de entonces?  CONCHITA FERNANDEZ.- Bueno, al principio sí, produc-to  de que se estaba fomentanto 10 que era el Partido, ~  atrayendo a la gente para el Partido, porque eso fue en  1947, pero cuando ya se funda el partido que entonces el  método era presentar en el Tribunal Superior Electoral vi  un número de firmas para apoyar la fundación de un par-tido.., 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/283	283	284.pdfpage	/chc0189/image/284.pdfpage
Page 17																																	-21- ML-11-A  Entonces uno los veía en esos trajines , pero no tenía  esa intimidad. Uno los veía trabajando en eso, recogiendo  firmas para poder oficializar el partido, que s~ oficia1i-  ' za en julio de 1947. A partir de que se oficializa el  partido es que ®piezan a fomentarse las secciones, por eso  le digo que fue a fines de año que viene la sección juvenil,  la femenina, la campesina --que fue muy buena--, la obrera  que tuvo d~rigentes que fueron muy valientes y muy buenos  fomentando huelgas, la gente de la Texti1era Ariguanabo.  TAD SZULC.- Con la muerte de ChibAs en 1951, '¿que se  produce? Por entonces Fide1 ya es muy bien conocido y es  candidato a diputado.  ~ CONCHITA FERNANDEZ.- No, él va como candidato a ~  ~ presentante, iba ~ ser postulado a candidato a represen­tante,  fuimos pro~lamados ... Primero se proclamaban en  una gran asamblea, que fue en el Teatro Nacional --hoy  García Lorca--, y despues se iba a postular por las dis-tintas  asambleas, como se hace ahora con los delegados en  las circunscripciones. Eso fue ya después de muerto EdY'~  en 1952, un poco antes del golpe de Estado de Batista.  Por distintas provincias se iba a candidato a repre- / 1 sentante, por ejemplo, por la provincia de La Habana 1 íbamos el y yo.  TAD SZULC.- ¿Había diferencia entre diputado y re-presentante,  o era la misma cosa?  CONCHITA FERNANDEZ.- Bueno, entonces no eran diputa-dos  a la CAmara, eran representantes y senadores. Había  dos cuerpos legislativos: la CAmara y el Senado, eranre-presentantes  de la CAmara y senadores de la República,  que el Senado vetaba o apoyaba las leyes que dictaba la  CAmara. 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/284	284	285.pdfpage	/chc0189/image/285.pdfpage
Page 18																																	-22- ML-11-A  TAD SZULC . - ¿Usted era candidata a representante?  CONCHITA FERNANDEZ . - A repr,e sentante por la provinc. ia  de La Habana, Luis Orlando por l a . provincia de Las Villas,  porque había concejales que era a nivel del ayuntamiento,  10 que hoy son los municipios. Entonces Juan Manuel Mar­quez  fue de concejal y fue un grupo de compañeros va1iosí-simos  que renuncian ' cuando Batista da el golpe y promu1-  gan los estatutos y anulan la Constitución . Todos los  concejales en esa época renunciaron.  TAD SZULC. - . • •  CONCHITA FERNANDEZ.- Discú1peme que usted había hecho  una pregunta.  Ya en 1951 cuando muere Edy sí existía entre nosotros  una gran compenetración, una gran amistad y una gran unión  entre él y Chibas, al extremo de que cuando Chibas se da  ~1 tiro --que estuvo esos días ingresado--, Fide1 no se  movió de la clínica, como todos los dirigentes. Y en la  primera guardia de honor que le hacemos en el Aula Magna,  Fide1 esta ahí.  TAD SZULC.- ¿Usted estaba ahí también?  CONCHITA FERNANDEZ.- Sí, como no . Hay una foto que  estamos ahí, cuando sale del hospital que llegamos al  Aula Magna .  TAD SZULC.- ¿Usted estaba en la guardia de honor?  ,  CONCHITA FERNANDEZ.- Sí, como no, si yo no me moví ~  del lado de Edy durante 10s 1-1--1- días que estuvo ••• La  ~  noche que fuimos a descansar un poco fue la noche que  murió, que tuvo la hemorragia.  ~  TAD SZULC.- ¿Por qué se mató Chibas? Yo he oído  tantas versiones. Hablé con Raúl también de eso y cada  uno tiene una opinión .  / 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/285	285	286.pdfpage	/chc0189/image/286.pdfpage
Page 19																																	-23- ML-ll-A  CONCHITA FERNANDEZ.- Yo quisiera saber la opinión de  Raúl, a ver qué dice.  Para mí es una pregunta bastante difícil de contestar.  TAD SZULC.- Para él también.  CONCHITA FERNANDEZ.- Me la han hecho muchas veces.  Es muy difícil de contestar porque cuando él murió yo no  perdía solamente un jefe. He tenido una gran suerte por-que  todos mis jefes han sido para mí más que jefes, herma-nos,  y cuando lo perdí a él no perdí a un jefe, perdí a  un hermano, perd'í a un compañero valiosísimo. Para noso-tros  fue terrible y cada .yez que podemos soslayamos hablar  de eso, porque pasamos los últimos días a su lado, solas  con él, no quería est~r con nadie./-E indiscutiblemente  que influyó la cosa esta de Aureliano con las pruebas que  •  él tenía que presentar, que había prometido presentar de  los negocios grandes que Aureliano estaba haciendo en  , ...  Centroamérica, con los Babun, que despues vinieron en la  invasión de Girón. La gente que traía las pruebas supo-nemos  que se vendió o que la  él piensa que el pueblo va a  nunca engapó al pueblo .  secuestraron, algo pas6, y  perder · la fe en el, porq~  TAD SZULC . -¿Por qué no engañó al pueblo?  CONCHITA FERNANDEZ·. - Porque era una gente muy sincera,  muy valiente y le decía a éste lo que le tenía que decir,  atacaba duramente a los gobernantes. Entonce~ ¿qué pensó  él? Que al no tener las pruebas el día que lo había prome ~  tido,el pueblo pensaría que él lo engafió.  TAD SZULC . - Ah, usted quiere decir entonces que él  sí tenía el apoyo del pueblo y no quería perderlo.  CONCHITA FERNANDEZ.- No quería perder el apoyo y la  fe grande que el pueblo tenía en él, la fe que tuvo y que  J 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/286	286	287.pdfpage	/chc0189/image/287.pdfpage
Page 20																																	-24- ML-ll-A  tiene, porque jo si me doy cuenta todavia hoy la fe que  el pueblo tuvo y tiene en Chibás. Porque Fidel no reco­gió  un partido politico, Fidel recoge un movimiento de  masas enorme que fue 10 que dejó él.  TAD SZULC.-¿Usted piensa que no habia otra razón  que el hecho de no tener las pruebas de 10 de Aureliano,  que era la única y la principal razón de matarse?  CONCHITA FERNANDEZ . - Eso, y más que eso, tal vez •••  El era una gente tan honesta, tan de pueblo, queria tanto  a su pueblo y el pueblo 10 queria tanto --y se demostró  en su entierro que ha sido 10 más grande que se ha dado  en Cuba-- que el pensar que podia perder la fe del pueblo  y además que perdiera la confianza en la dirección del  Partido ••• La misma dirección del Partido,e~ una reunión  que hay el jueves anterior, le plantea a él que si no  tiene las pruebas qué va a hacer. Y él se siente un poco  como que no tiene ahi el apoyo. Llega La Torre, yo estoy  sola, 10 veo bastante •••  Entonces ese dia él 10 pasó muy silencioso, no quería  hablar con nadie. Me decia: Conchi, no me p8ngan a nadie,  quiero estar solo, la única voz que quiero oir aqui es la  tuya~ El sentia un gran cariño por nosotros y una gran  admiración, además yo trabajé--como he trabajado toda mi  vida-- con el alma.  TAD SZULC.- He oido una cosa que me llama la atención,  a ver si usted me puede ayudar en eso. He leido e incuso  en algunas declaraciones o discursos de Fidel de hace mucho  tiempo, y cuentos de otras personas también, que decían 10  siguiente: que en los últimos meses de la campaña de Edy,  Fidel comenzó a alejarse de él por creer que Edy se dejaba  llevar por latifundistas y gente rica, que incluso hubo  v 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/287	287	288.pdfpage	/chc0189/image/288.pdfpage
Page 21																																	~25- ML-ll-A  un episodio en alguna parte de Oriente, en Santiago, ¿us-ted  sabe a qué me refiero? A ver si usted me aclara eso.  CONCHITA FERNANDEZ-. - Sí, usted se está refiriendo a  algo que se ha hablado mucho que eran los latifundistas o  la gente rica que estaba -incorporada al Partido, pero hubo  grandes discusiones, sobre todo por parte de la juventud,  en el caso de cuando Ramón Vasconcelos, el periodista,  director de "Alerta", viene para el Partido, Chihás 10  atrae para el Partido para que vaya como senador por la  provincia de Las Villas , . producto de que el Partido no  tenía ' un centavo, no tenía dinero para propaganda ni para  nada y Vasconcelos tenía un gran periódico y había empe-zado  a inclinarse hacia la cosa de la ortodoxia, del mo-vimiento,  del Partido yeso; pero que Fidel se alejó por  eso no, que hubo discusiones del Consejo de Dirección y  que las tenía que haber porque si todo el mundo hubiera  pensado como Chibás, no hubiera habido un Partido, hubiera  hab i do un hombre solo mandando, pero que él se alejó yo  nunca 10 he oído decir, ni 10 he leído, ni sé quién pueda  haberlo dicho, que Fidel se alejó por eso, que va .  Además, Vasconcelos escribió un artículo muy lindo  sobre Edy cuando se dio el tiro, que se llamó "El último  espar~ano" , al día siguiente, y, además fue el que le  hizo una entraasta a Fidel unos días antes de salir el  Granma, y Vasconcelos era uno de los que la gente ataca-ba  porque era del Partido Liberal. Fico Fernández Casas,  el hacendado riquísimo • ••  TAD SZULC.- Fico Fernández era la pasona a la cual  me refería.  CONCHITA FERNANDEZ-. - Sí, hubo grandes discusiones ~  porque en la asamblea de la ento~ces llamada provincia I  de Oriente ••. 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/288	288	289.pdfpage	/chc0189/image/289.pdfpage
Page 22																																	. .  . -26-30 ML-ll-A  Fico Fernandez era muy rico, ~a dueño de un central •..  (INTERRUPCION EN LA GRABACIÓN)  TAD SZULC.- ¿Pudiera repetir la parte de la respuesta  en la cual yo le preguntaba el impacto, la influencia que  había tenido Chibas sobre Fidel? 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/289	289	290.pdfpage	/chc0189/image/290.pdfpage
Page 23																																	. .  -31- MIC-ll/A  CONCHITA FERNANDEZ.- Usted pregunta qué impacto,  qu~ influencia puede haber tenido Chibás sobre la for-mación  de.F~del.  TAD _SZULC.- Qué importancia para el desarrollo de •••  CONCHITA FERNANDEZ.- La apreciación que yo pueda haber  tenido por el contacto directo y a veces casi diario con  ellos, es que Chibás tuvo una gran influencia sobre la  formación en aquellos momentos en aquella juventud en ge-neral,  y en Fidel, porque pienso que si no hubiera sido  as1, no hubiera estado tan cerca de Chibás hasta el último  momento, Y/B~biera continuado, adem~s, en el Partido, por­que  después de muerto él continúa en la jpventud, en el  Partido ya, o sea, en la juventud ortodoxa, pero ya en el  Partido Orotoxo, al extremo de que él iba a ir a formar  parte nada más y nada menos que de la candidatura del  Partido que iba a ganar las elecciones en el 52, sin dudas  de ninguna clase.  Personalmente si creo que tuvo in-fl-uencia en su for-mación,  en aquellos momentos en la formación de aquel jo- v/  - --  ven, y mire si la tuvo que toda la etapa aquella que  desarrolla Fidel al lado de Edy, cuando Edy va de candi-dato  a presidente, continúa luchando en las filas del  Partido Ortodoxo, y cuando Edy muere, después , que Edy  muere continúa en las filas del Patido Ortodoxo que, repito •••  Edy en si no es de gran influencia en sentido general  en toda la juventud, vamos ~ ~ti4de eso. Pero creo que  en aquellos momentos Fidel está muy unido a Chibás para ....-- -  no haber sido influenciado por el pensamiento de Edy, y  por la formación -y proyección de Edy.  •  /  V 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/290	290	291.pdfpage	/chc0189/image/291.pdfpage
Page 24																																	-32- MIC-ll/A  Había discusiones, porque la juventud discutía  mucho con Edy, y él discutía mucho con la juventud.  Tenían puntos de vista la juventud y Edy, o la direcci6~  del Partido distintas, pero siempre llegaban a un enten-dimiento,  a una conclusí6n de que había que luchar contra  lo malo que se estaba haciendo en este país, y que había  que poner todas las fuerzas al servicio de eso, que es  corno fue la cosa, al extremo de que, fíjese, yo creo que  la formaci6n de Fidel ••• ¿C6mo no va a haber influido -  Chibás en eso? ¿De d6nde sali6 la juventud del centena-rio  que atac6 al Moneada? El 99% casi de los j6venes era  de la juventud ortodoxa, que salieron de la oficina de  .-- -  Prado No.109, donde se daban las grandes conferencias  todos los domingos para preparar ideo16gicamente a aquella  juventud. Y el líder dirigente de eso era Fidel~  Pero el programa del Partido Ortodoxo y el programa  del Moneada son ••• E l programa del Moneada tiene muahas /  cosas del programa del ~artido Ortodoxo. /  Eso quiere decir que en la personalidad de Fidel  sí influy6 Chibás, y en su formaci6n. /  TAD SZULC.- En el pensamiento.  CONCHITA FERNANDEZ.- En el pensamiento.  Hay muchas cosas. Y el programa del Partido yo lo  leo muchas veces, leo La Historia me absolverá, y me  parece que estoy l .eyendo el programa del Partido y las  proyecciones que tenía Chibás si hubiera salido presi-dente.  TAD SZULC.- Una 16gica obvia de continuidad.  CONCHITA FERNANDEZ.- Ajá. -  TAD SZULC.- Cuando se produce el golpe de Batista,  ya entonces d6nde y cómo ubicaría usted a Fidel dentro  del cuadro político de Cuba, cómo se encuentra Fidel Castro 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/291	291	292.pdfpage	/chc0189/image/292.pdfpage
Page 25																																	/  33- MIC-ll/A  en el sentido de ser conocido, importante, de ser casi  un jefe de un movimiento antimarxista? En otras palabras,  si se podría decir que en el 52, cuandq vino el golpe,  si era ya personaje político importante, o todavía no.  CONCHITA FERNANDEZ.- Cuando se da el golpe de Batista,  ya dentro de las filas del Partido y fuera, por sus artíeulos,  por sus pronunciamientos, por su participación en muchas  actividades de política del país, ya ~l era conocido como  un político.  Cuando se produce el golpe de Batista, ya había den-tro  del Partido políticos que tenían mas renombre como  tal, pero dentro de lo que era la corriente de la juventud  y la corriente que se puso frente a Batista desde el primer  momento, sí ya era ••• Ya había que decirle --como decíamos  nosotros corrientemente-- "Usted".  TAD SZULC.- ¿En la opinión pública en general tam-bi~  n, p todavía solamente dentro de la juventud esa?  CONCHITA FERNANDEZ.- Bueno, dentro de la juventud,  y en ~a opinión pública en general en aquel momento  posiblemente todavía ~l ••• Había muerto Edy en el 51;  despu~s de eso empieza la campaña para las eleccion~s  del 52, Y empieza mucha gente a conocerlo, pero. ya Fide.,l  tenía una gran influencia en el poder, ¡cómo no! Y dentro  ----. -----  de la opinión pública tambi~n.  TAD SZULC.- Como cosa obviamente hipot~tica: si no  se hubiera producido el golpe del 10 de marzó, sin Batista,  supongo, en primer lugar, que en las elecciones Fidel se  eligiría representante por La Habana. )  CONCHITA FERNANDEZ.- Sin duda ninguna saldrían los dos.  TAD SZULC.- Bueno, pero Edy murió. Entonces está Fidel  solo, vienen las elecciones del 52 con Batista.  ¿Qu~ hubiera sido la historia pol~ca de Fidel Castro  sin el golpe del 10 de marzo? 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/292	292	293.pdfpage	/chc0189/image/293.pdfpage
Page 26																																	· .  I  {  -34- MIC-ll/A  CONCHITA FERNANDEZ.- El era dirigente de la juventud  ortodoxa, era secretario, ~l no era presidente. Se le uiso - - elegir cuando muere Chibás, ¿comprende?' Porque cuando muere  .............  Ch ibás viene' la división del Partido, vienen los po~icos  que querian llegar a las elecciones como fuera, y 108 que  no queriamos llegar a elecciones como fuera, sino soro's,  con la linea antipactista que planteó siem~re Edy, y al lado  de la cual estábamos la rnnyoria de los jóvenes y muchos de  la gente ya politica, como Primelles, que ya era mayor; Mario  Alzugaray, que ya era mayor, que ya era gente formada, que  no eran los jóvenes que venian. Per? él no quer1a,~1 lo  que queria era seguir a la juventud, pero que lo 'dirigiera  otro compañero de la j ventud.  TAD SZULC.- Usted acaba de decir --si entendi bien--  qU:e en un momento se presentó la posibilidad de que ~l  fuera j efe del Pnrtido Orb;xloxo _J. ¿O n cY la entendi bien?  CONCI-IITA FERNANDEZ . - No. Mire, cuando muere Edy asume  la presidencia del Partido su hermano, Pelayo Cuervo, que  fue aeesinado el 13 de marzo; estuvo de presidente del,  Partido después Roberto Agramonte~ que tambi~n se marchó,  traidor tambi~n, y de vicepresidente hubo una etapa en que  fu~ Millo Ochoa. Porque Millo era el politico más avezado,  diria yo, que tenia el Partido. Millo Ochoa desde muy  joven fue senador, salió senador con Chibás. Cuando yo  empecé a trabaj nr con Edy ,en el 44,es que yo lo conozco.  y era de verdad, ~l es el que proclama a Chibás presidente,  un 14 de julio, en Holguin, ya lo proclana para presidente  de la República, para unas elecciones próximas.  Pero como jefe del Partido no, como Presidente del Par-tino  no, Fidel se movió siempre en las filas de la juventud. --------c:..-- -  Ya cuando 'Chi bás muere, que viene como camidato a 																2010-03-16	2010-03-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0189/id/293	293	294.pdfpage	/chc0189/image/294.pdfpage
